Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
22:23:29,152,55.30,25.40,681,153

22:23:30,152,55.30,25.40,681,153

22:23:31,152,55.30,25.40,681,153

22:23:32,152,55.30,25.40,681,153

22:23:33,152,55.30,25.40,681,153

22:23:34,152,55.30,25.40,681,153

22:23:35,153,55.30,25.40,681,153

22:23:36,153,55.30,25.40,681,153

22:23:37,153,55.30,25.40,680,153

22:23:38,153,55.30,25.40,680,153

22:23:39,153,55.30,25.40,680,153

22:23:40,153,55.30,25.40,680,152

22:23:41,156,55.30,25.40,680,152

22:23:42,157,55.30,25.40,680,152

22:23:43,156,55.30,25.40,680,152

22:23:44,156,55.30,25.40,680,152

22:23:45,156,55.30,25.40,680,152

22:23:46,156,55.30,25.40,680,152

22:23:47,156,55.30,25.40,680,152

22:23:48,155,55.30,25.40,681,152

22:23:49,155,55.30,25.40,681,152

22:23:50,155,55.30,25.40,681,152

22:23:51,155,55.30,25.40,681,152

22:23:52,155,55.30,25.40,681,152

22:23:53,155,55.30,25.40,681,152

22:23:54,154,55.30,25.40,681,152

22:23:55,155,55.30,25.40,681,152

22:23:56,154,55.30,25.40,681,153

22:23:58,152,55.30,25.40,681,153

22:23:59,151,55.30,25.40,681,153

22:24:0,151,55.30,25.40,681,153

22:24:1,151,55.30,25.40,681,153

22:24:2,151,55.30,25.40,681,153

22:24:3,151,55.30,25.40,681,153

22:24:4,151,55.30,25.40,682,153

22:24:5,152,55.30,25.40,682,153

22:24:6,152,55.30,25.40,681,153

22:24:7,152,55.20,25.40,681,153

22:24:8,152,55.20,25.40,681,153

22:24:9,152,55.20,25.40,680,153

22:24:10,153,55.20,25.40,681,153

22:24:11,152,55.20,25.40,682,153

22:24:12,153,55.20,25.40,682,153

22:24:13,153,55.20,25.40,682,152

22:24:14,156,55.20,25.40,682,152

22:24:15,157,55.20,25.40,682,152

22:24:16,157,55.20,25.40,682,152

22:24:17,156,55.20,25.40,682,152

22:24:18,156,55.20,25.40,682,152

22:24:19,155,55.20,25.40,682,152

22:24:20,155,55.20,25.40,682,152

22:24:21,155,55.20,25.40,682,152

22:24:22,155,55.20,25.40,682,152

22:24:23,155,55.20,25.40,682,152

22:24:24,155,55.20,25.40,682,152

22:24:25,155,55.20,25.40,682,152

22:24:26,155,55.20,25.40,682,152

22:24:27,154,55.20,25.40,683,152

22:24:28,154,55.20,25.40,683,152

22:24:29,154,55.20,25.40,683,153

22:24:30,152,55.20,25.40,683,153

22:24:31,151,55.20,25.40,683,153

22:24:33,152,55.20,25.40,683,153

22:24:34,152,55.20,25.40,683,153

22:24:35,152,55.20,25.40,683,153

22:24:36,152,55.20,25.40,683,153

22:24:37,152,55.20,25.40,683,153

22:24:38,153,55.20,25.40,683,153

22:24:39,153,55.20,25.40,683,153

22:24:40,153,55.20,25.40,683,153

22:24:41,153,55.20,25.40,683,153

22:24:42,153,55.20,25.40,683,153

22:24:43,154,55.20,25.40,683,153

22:24:44,154,55.20,25.40,683,153

22:24:45,154,55.20,25.40,683,153

22:24:46,154,55.20,25.40,683,151

22:24:47,157,55.20,25.40,683,151

22:24:48,158,55.20,25.40,683,152

22:24:49,158,55.20,25.40,683,152

22:24:50,157,55.20,25.40,683,152

22:24:51,157,55.20,25.40,683,152

22:24:52,157,55.20,25.40,682,152

22:24:53,157,55.20,25.40,682,152

22:24:54,157,55.20,25.40,682,152

22:24:55,156,55.20,25.40,682,152

22:24:56,156,55.20,25.40,682,152

22:24:57,156,55.20,25.40,682,152

22:24:58,156,55.20,25.40,682,152

22:24:59,156,55.20,25.40,682,152

22:25:0,155,55.20,25.40,682,152

22:25:1,155,55.20,25.40,682,152

22:25:2,155,55.20,25.40,682,153

22:25:3,153,55.20,25.40,682,153

22:25:4,152,55.20,25.40,682,153

22:25:5,152,55.20,25.40,682,153

22:25:6,152,55.20,25.40,682,153

22:25:8,152,55.20,25.40,682,153

22:25:9,152,55.20,25.40,682,153

22:25:10,153,55.20,25.40,682,153

22:25:11,152,55.20,25.40,682,153

22:25:12,153,55.20,25.40,682,153

22:25:13,153,55.20,25.40,682,153

22:25:14,153,55.20,25.40,682,153

22:25:15,153,55.20,25.40,682,153

22:25:16,153,55.20,25.40,682,153

22:25:17,153,55.20,25.40,682,153

22:25:18,153,55.20,25.40,682,153

22:25:19,154,55.20,25.40,682,151

22:25:20,157,55.20,25.40,682,152

22:25:21,157,55.20,25.40,682,152

22:25:22,157,55.20,25.40,682,152

22:25:23,156,55.20,25.40,682,152

22:25:24,157,55.20,25.40,682,152

22:25:25,156,55.20,25.40,682,152

22:25:26,156,55.20,25.40,682,152

22:25:27,156,55.20,25.40,682,152

22:25:28,156,55.20,25.40,682,152

22:25:29,155,55.20,25.40,682,152

22:25:30,155,55.20,25.40,682,152

22:25:31,155,55.20,25.40,682,152

22:25:32,155,55.20,25.40,682,152

22:25:33,155,55.30,25.40,682,152

22:25:34,154,55.30,25.40,683,152

22:25:35,155,55.30,25.40,683,153

22:25:36,152,55.30,25.40,683,153

22:25:37,151,55.30,25.40,683,153

22:25:38,152,55.30,25.40,683,153

22:25:39,152,55.30,25.40,683,153

22:25:40,152,55.30,25.40,683,153

22:25:41,152,55.30,25.40,683,153

22:25:42,152,55.30,25.40,683,153

22:25:44,152,55.30,25.40,683,153

22:25:45,153,55.30,25.40,683,153

22:25:46,152,55.30,25.40,683,153

22:25:47,152,55.30,25.40,683,153

22:25:48,153,55.30,25.40,683,153

22:25:49,153,55.30,25.40,683,153

22:25:50,153,55.30,25.40,683,153

22:25:51,153,55.30,25.40,683,153

22:25:52,153,55.30,25.40,683,151

22:25:53,157,55.30,25.40,683,152

22:25:54,158,55.30,25.40,683,152

22:25:55,157,55.30,25.40,683,152

22:25:56,157,55.30,25.40,683,152

22:25:57,156,55.30,25.40,683,152

22:25:58,157,55.30,25.40,682,152

22:25:59,156,55.30,25.40,682,152

22:26:0,156,55.30,25.40,682,152

22:26:1,156,55.30,25.40,682,152

22:26:2,155,55.30,25.40,682,152

22:26:3,156,55.30,25.40,682,152

22:26:4,155,55.30,25.40,682,152

22:26:5,155,55.30,25.40,682,152

22:26:6,155,55.30,25.40,682,152

22:26:7,155,55.30,25.40,682,152

22:26:8,155,55.30,25.40,682,153

22:26:9,152,55.30,25.40,682,153

22:26:10,152,55.30,25.40,682,153

22:26:11,152,55.30,25.40,682,153

22:26:12,152,55.30,25.40,682,153

22:26:13,152,55.30,25.40,682,153

22:26:14,152,55.30,25.40,682,153

22:26:15,152,55.30,25.40,682,153

22:26:16,153,55.30,25.40,682,153

22:26:17,153,55.30,25.40,682,153

22:26:19,153,55.30,25.40,682,153

22:26:20,153,55.30,25.40,682,153

22:26:21,153,55.30,25.40,682,153

22:26:22,154,55.30,25.40,681,153

22:26:23,154,55.30,25.40,681,153

22:26:24,153,55.30,25.40,681,153

22:26:25,154,55.30,25.40,681,151

22:26:26,157,55.30,25.40,681,152

22:26:27,158,55.30,25.40,681,152

22:26:28,158,55.30,25.40,681,152

22:26:29,157,55.30,25.40,681,152

22:26:30,156,55.30,25.40,681,152

22:26:31,156,55.30,25.40,682,152

22:26:32,156,55.30,25.40,682,152

22:26:33,156,55.30,25.40,682,152

22:26:34,156,55.30,25.40,683,152

22:26:35,155,55.30,25.40,683,152

22:26:36,155,55.30,25.40,683,152

22:26:37,155,55.30,25.40,683,152

22:26:38,155,55.30,25.40,683,152

22:26:39,155,55.30,25.40,683,152

22:26:40,155,55.30,25.40,683,152

22:26:41,155,55.30,25.40,683,153

22:26:42,153,55.30,25.40,683,153

22:26:43,152,55.30,25.40,683,153

22:26:44,152,55.30,25.40,683,153

22:26:45,152,55.30,25.40,683,153

22:26:46,152,55.30,25.40,683,153

22:26:47,152,55.30,25.40,683,153

22:26:48,153,55.30,25.40,683,153

22:26:49,153,55.30,25.40,683,153

22:26:50,153,55.30,25.40,683,153

22:26:51,153,55.30,25.40,683,153

22:26:52,153,55.30,25.40,683,153

22:26:54,154,55.30,25.40,683,153

22:26:55,153,55.30,25.40,683,153

22:26:56,154,55.30,25.40,683,153

22:26:57,153,55.30,25.40,683,153

22:26:58,154,55.30,25.40,683,151

22:26:59,157,55.30,25.40,683,152

22:27:0,157,55.30,25.40,683,152

22:27:1,157,55.30,25.40,683,152

22:27:2,156,55.30,25.40,683,152

22:27:3,156,55.30,25.40,683,152

22:27:4,156,55.40,25.40,683,152

22:27:5,156,55.40,25.40,683,152

22:27:6,156,55.40,25.40,683,152

22:27:7,155,55.40,25.40,683,152

22:27:8,155,55.40,25.50,683,152

22:27:9,155,55.40,25.50,684,152

22:27:10,155,55.30,25.40,684,152

22:27:11,155,55.30,25.40,684,152

22:27:12,155,55.30,25.40,684,152

22:27:13,155,55.30,25.40,684,152

22:27:14,155,55.40,25.40,684,153

22:27:15,152,55.40,25.40,684,153

22:27:16,151,55.40,25.50,684,153

22:27:17,152,55.40,25.50,684,153

22:27:18,152,55.40,25.40,684,153

22:27:19,152,55.40,25.40,684,153

22:27:20,152,55.40,25.40,684,153

22:27:21,152,55.40,25.40,685,153

22:27:22,152,55.40,25.40,685,153

22:27:23,152,55.40,25.40,685,153

22:27:24,152,55.40,25.40,685,153

22:27:25,152,55.40,25.40,685,153

22:27:26,153,55.30,25.40,685,153

22:27:27,153,55.30,25.40,685,153

22:27:29,153,55.30,25.40,685,153

22:27:30,153,55.30,25.40,686,153

22:27:31,153,55.30,25.40,685,152

22:27:32,156,55.30,25.40,685,152

22:27:33,157,55.30,25.40,685,152

22:27:34,156,55.30,25.40,686,152

22:27:35,156,55.40,25.40,686,153

22:27:36,155,55.40,25.40,686,153

